system:index,VH_apr_mean,VH_aug_mean,VH_dec_mean,VH_feb_mean,VH_jan_mean,VH_jul_mean,VH_mar_mean,VH_nov_mean,VH_oct_mean,VH_sep_mean,VV/VH_apr_mean,VV/VH_aug_mean,VV/VH_dec_mean,VV/VH_feb_mean,VV/VH_jan_mean,VV/VH_jul_mean,VV/VH_mar_mean,VV/VH_nov_mean,VV/VH_oct_mean,VV/VH_sep_mean,VV_apr_mean,VV_aug_mean,VV_dec_mean,VV_feb_mean,VV_jan_mean,VV_jul_mean,VV_mar_mean,VV_nov_mean,VV_oct_mean,VV_sep_mean,aspect,b0_Blue,b0_EVI2,b0_GCVI,b0_Green,b0_NDRE,b0_NDVI,b0_NIR,b0_Red,b0_RedEdge,b0_SWIR1,b0_SWIR2,b1_Blue,b1_EVI2,b1_GCVI,b1_Green,b1_NDRE,b1_NDVI,b1_NIR,b1_Red,b1_RedEdge,b1_SWIR1,b1_SWIR2,b2_Blue,b2_EVI2,b2_GCVI,b2_Green,b2_NDRE,b2_NDVI,b2_NIR,b2_Red,b2_RedEdge,b2_SWIR1,b2_SWIR2,b3_Blue,b3_EVI2,b3_GCVI,b3_Green,b3_NDRE,b3_NDVI,b3_NIR,b3_Red,b3_RedEdge,b3_SWIR1,b3_SWIR2,b4_Blue,b4_EVI2,b4_GCVI,b4_Green,b4_NDRE,b4_NDVI,b4_NIR,b4_Red,b4_RedEdge,b4_SWIR1,b4_SWIR2,class,date_col,db_crop,elevation,latitude,longitude,n,name,nd_crop,slope,st_crop,target,year,.geo
00000000000000001a72,-17.646839904384656,-24.476887936758406,-27.422013920503648,-17.38672242628471,-18.0580786498088,-25.353807462614903,-19.456708414506913,-31.948749810064466,-34.04578519408486,-14.126422547945337,0.5621106183179481,0.3962642768017854,0.6854900551559838,0.7535963122683861,0.7964793362039406,0.5183738503171021,0.6986687420250661,0.6346454079312311,0.3903556831343892,0.329191413015211,-9.88822209680635,-8.804210310369491,-18.202268664534287,-13.090376312038224,-14.154306307901951,-12.983962085102654,-13.576964773943264,-19.287852300417647,-13.149842696620691,-4.635717890698098,73.82687682559549,1129.4263916015625,0.04006766900420189,-0.1603108048439026,1368.4688720703125,-0.007137275766581297,0.016726406291127205,1168.8157958984375,1430.8922119140625,1393.0167236328125,2170.63134765625,1831.5465087890625,-34.033607482910156,-0.42024746537208557,-0.8594784140586853,73.67491912841797,-0.13336293399333954,-0.1751336008310318,-733.7984619140625,-37.48019790649414,-468.0250244140625,173.70895385742188,347.1319274902344,49.59035110473633,-1.3583569526672363,-2.634765625,455.9689636230469,-0.45880040526390076,-0.5660906434059143,-2214.726318359375,142.99325561523438,-1202.626220703125,436.7080078125,875.9996948242188,-7.6178765296936035,-0.0868857204914093,-0.20134861767292023,33.92009735107422,-0.04091770946979523,-0.03621195629239082,-70.88513946533203,71.25409698486328,-137.3763885498047,-135.97547912597656,-164.87893676757812,143.49163818359375,-0.9855740070343018,-1.8915166854858398,489.7060852050781,-0.32146167755126953,-0.41074055433273315,-1358.3858642578125,251.34207153320312,-725.7978515625,734.7222290039062,974.2858276367188,rice,20/01/2020,no,55.0,-29.53493,-53.31199,4412,ricardo,NA,3.3260817461649643,NA,rice,19-20,"{""type"":""Point"",""coordinates"":[-53.31199106085768,-29.534931632216686]}"
00000000000000001a73,-17.957701748053527,-15.64801615244076,-18.643401428235588,-19.824831485532716,-18.952280547334652,-19.61933374714785,-18.96723224980898,-18.942666671926872,-25.340518543052127,-21.301190347989234,0.6284259165859915,0.5763584945338046,0.5227156201451201,0.6736484902485365,0.6887058582917915,0.5195662372658119,0.9906021755968097,0.5873770011665536,0.8383124014756367,0.5109150550836438,-11.243012322037222,-8.860750849805836,-9.847410592319362,-13.381278605845205,-13.002825883411218,-9.753312457271745,-18.43535939851948,-11.219207807818723,-21.17539113733514,-9.73291753316559,270.0,1014.4390258789062,0.33039936423301697,0.14399124681949615,1155.5889892578125,0.07966156303882599,0.13775084912776947,1205.4112548828125,1253.5732421875,1256.9212646484375,2211.095947265625,1507.8541259765625,-12.631930351257324,-0.24184483289718628,-0.433200478553772,146.35757446289062,-0.07517814636230469,-0.10078771412372589,-359.861572265625,85.70366668701172,-234.14480590820312,697.3041381835938,509.013427734375,-110.15438079833984,-0.9014565944671631,-1.7639015913009644,275.9320983886719,-0.29101595282554626,-0.37565749883651733,-1765.2984619140625,0.378437876701355,-1179.926025390625,1234.9779052734375,1074.609130859375,201.13653564453125,-0.20092791318893433,-0.08303665369749069,306.8141174316406,-0.07639636099338531,-0.08377299457788467,294.1883850097656,350.1068420410156,249.7043914794922,-107.94759368896484,-48.96495819091797,61.17367172241211,-0.8194355368614197,-1.5570428371429443,305.7099609375,-0.2689821720123291,-0.3414883017539978,-1332.6900634765625,70.2584228515625,-870.1447143554688,198.82591247558594,328.5321044921875,rice,20/01/2020,no,55.0,-29.56354,-53.46835,4413,ricardo,NA,1.0661932229995728,NA,rice,19-20,"{""type"":""Point"",""coordinates"":[-53.46834943929675,-29.563541224575587]}"
00000000000000001a74,-23.595042618318214,-16.888864052892515,-24.568688030276988,-19.11441946166268,-20.476273572558284,-15.825575209852419,-20.119839386445236,-23.248822075144272,-21.141886777741455,-14.761657877896244,0.7591196255619447,0.5777738512438452,0.6504893143950653,0.6491227613287017,0.6210479902043327,0.6955599757893947,0.7024563980634888,0.6820261712293835,0.5013130980143959,0.2974376510007145,-17.894880585340253,-9.819206273239319,-15.97978000164021,-12.364735170189435,-12.644090851882803,-10.978481508300948,-14.135761624212133,-15.939243500385864,-10.354879746502217,-4.343946984537775,246.49615478515625,1173.113037109375,0.6317910552024841,0.5577889680862427,1335.7318115234375,0.16497693955898285,0.26334527134895325,1984.8973388671875,1550.4921875,1797.0206298828125,3131.32470703125,2018.1163330078125,147.59490966796875,-0.4285241365432739,-0.6527018547058105,506.00860595703125,-0.12676730751991272,-0.1786043643951416,-195.94679260253906,379.80889892578125,-54.79928207397461,1202.7518310546875,840.1681518554688,17.424217224121094,-0.5977000594139099,-1.7079864740371704,329.9060363769531,-0.23336641490459442,-0.24906153976917267,-1304.025146484375,187.4459686279297,-775.1177978515625,1182.9703369140625,883.4556884765625,125.69705963134766,-0.26810553669929504,-0.3105384409427643,242.6134033203125,-0.09115327149629593,-0.1117524728178978,-17.90449333190918,254.8344268798828,71.60515594482422,-134.9452362060547,-70.23526763916016,138.64907836914062,-0.8424509763717651,-1.6857671737670898,602.5706787109375,-0.273333877325058,-0.35109657049179077,-1058.677734375,387.5442199707031,-579.4268188476562,1613.585693359375,1268.0220947265625,rice,20/01/2020,no,66.0,-29.5664,-53.45441,4414,ricardo,NA,2.3243660926818848,NA,rice,19-20,"{""type"":""Point"",""coordinates"":[-53.45441028940369,-29.56639950835085]}"
00000000000000001a75,-20.398949925050832,-12.288524706072167,-31.371729160876114,-18.933452667235134,-15.90052231814451,-14.761197433164007,-19.236482306418853,-24.849407440833545,-21.31289925119328,-14.906317753543133,0.8935632442606618,0.36931760653453444,0.5439446718478075,0.7878310883834646,0.8366398525579998,0.44581157523979276,0.7800640728392512,0.5705226904618939,0.6331006054235577,0.4001376647184788,-18.033219923853284,-4.67559464362179,-17.062068187191834,-14.860032304630323,-12.926256908291094,-6.766249811691564,-14.721145786844284,-14.277459053453562,-14.392927055524678,-5.953799247334685,180.0,1495.59814453125,0.15663306415081024,-0.15557421743869781,1840.46484375,-0.0192232858389616,0.06529179215431213,1995.0106201171875,2130.85009765625,1986.4464111328125,2609.22216796875,1959.9688720703125,213.49234008789062,0.06843066215515137,0.029406694695353508,343.63946533203125,-0.028772888705134392,0.028507214039564133,538.726318359375,560.8106079101562,500.5910339355469,503.6296081542969,305.2159423828125,605.2326049804688,-1.2229135036468506,-2.7621591091156006,1138.1522216796875,-0.48151513934135437,-0.5096666216850281,-1025.76904296875,1142.00244140625,-394.92236328125,907.4014892578125,906.1927490234375,-426.3953857421875,0.3871185779571533,0.908070981502533,-618.4190673828125,0.12968985736370087,0.1613449901342392,-58.01400375366211,-575.2655029296875,-231.9656524658203,-815.8278198242188,-760.087646484375,432.57379150390625,-0.9025911092758179,-1.894229531288147,938.6298217773438,-0.35355427861213684,-0.37617459893226624,-610.2902221679688,959.2453002929688,-108.3912582397461,1190.7012939453125,1195.3978271484375,rice,20/01/2020,no,51.0,-29.57345,-53.46043,4415,ricardo,NA,0.9274099469184875,NA,rice,19-20,"{""type"":""Point"",""coordinates"":[-53.46043007582583,-29.573449347116348]}"
00000000000000001a76,-19.0984072139358,-18.261089829493905,-35.59831333566095,-17.27108524076344,-16.892839983170965,-19.92650331774656,-20.718176621595568,-28.10620024618916,-20.307084450085675,-18.455433863063433,0.8445308540133439,0.5130552892512878,0.33848768357086545,0.8116925080248018,0.6237876748892718,0.5028907937495548,0.6424616399077387,0.3912393132102634,0.5997426275320396,0.45450423759238273,-15.89949063817029,-9.143426164944957,-11.73567929122594,-13.69279874199171,-10.346866764217523,-9.954683194698266,-13.559798186041583,-10.786724082114366,-11.892880087791285,-8.4350466331254,-0.0,1497.5181884765625,0.12440162897109985,-0.1424250602722168,1859.6109619140625,0.003506984794512391,0.05185661464929581,1989.283203125,2042.2275390625,1879.61669921875,2891.108154296875,2104.544921875,98.72432708740234,-0.03304080292582512,-0.23690108954906464,176.0625457763672,-0.042110882699489594,-0.013772428035736084,135.2538299560547,283.54376220703125,136.3509521484375,189.78439331054688,28.66954231262207,517.66650390625,-1.2844765186309814,-2.8376338481903076,1041.57177734375,-0.46777480840682983,-0.5353201627731323,-1268.4132080078125,917.2693481445312,-601.8464965820312,1031.138427734375,919.3892211914062,-249.21116638183594,0.41067540645599365,0.8963184356689453,-378.4001770019531,0.1318424642086029,0.17115741968154907,270.5154724121094,-287.1040954589844,71.08021545410156,-496.8644714355469,-472.59686279296875,422.548828125,-0.9284839630126953,-1.9822416305541992,866.4488525390625,-0.3359540104866028,-0.3869582712650299,-772.92822265625,780.9028930664062,-274.047607421875,987.5281372070312,990.9654541015625,rice,20/01/2020,no,53.0,-29.57604,-53.47068,4416,ricardo,NA,0.0,NA,rice,19-20,"{""type"":""Point"",""coordinates"":[-53.47068154914772,-29.576040084828396]}"
00000000000000001a77,-21.83981796384602,-19.16607567711603,-25.807444325389607,-19.695706881502964,-22.58991334511758,-23.759032890332318,-19.17209469821246,-25.789551841700444,-23.762896936829872,-12.10942780864494,0.7322460551217511,0.5568607275414296,0.5335925556476598,0.8275543627224001,0.573212098726516,0.5566388882006041,0.6743567001734658,0.4670019192725053,0.7064152450890713,0.7777455331459987,-14.949174820725894,-10.561435673218954,-13.12350438738929,-16.05652864122568,-12.94799434094194,-13.53255151024036,-12.970041797249394,-12.112301074395333,-17.03072336727299,-9.417107307002269,131.01397705078125,1111.515380859375,0.31506314873695374,0.3065020442008972,1301.3055419921875,0.08589518815279007,0.1313367784023285,1572.056640625,1392.5931396484375,1522.8175048828125,2502.132568359375,1808.2572021484375,92.0438003540039,-0.3185572326183319,-0.5314065217971802,267.9728698730469,-0.09007260948419571,-0.1327667534351349,-235.3379364013672,156.1095733642578,-132.044921875,571.7197265625,521.52685546875,99.61247253417969,-1.0908682346343994,-2.160120725631714,463.0558166503906,-0.35636624693870544,-0.45462048053741455,-1648.4639892578125,139.46568298339844,-1016.0680541992188,815.1275634765625,877.9507446289062,107.52716064453125,-0.15412545204162598,-0.23455752432346344,220.86721801757812,-0.07584195584058762,-0.06424756348133087,67.00140380859375,305.0107116699219,90.6931381225586,191.55386352539062,144.46669006347656,95.49484252929688,-0.8143287897109985,-1.5373011827468872,403.4886474609375,-0.2546183466911316,-0.3393748104572296,-1115.157470703125,146.56723022460938,-677.6737670898438,768.3496704101562,829.3453369140625,rice,20/01/2020,no,57.0,-29.57435,-53.48286,4417,ricardo,NA,1.4130477905273438,NA,rice,19-20,"{""type"":""Point"",""coordinates"":[-53.48285935412468,-29.574350085529147]}"
00000000000000001450,-20.00335756329948,-20.7048157186825,-18.658969820805353,-19.6500150204811,-23.046227002552797,-17.103064185796566,-17.456302703379144,-13.948309277948482,-15.032382566856512,-21.250818221615575,0.6616598095041157,0.5430849587961069,0.605807447454515,0.5906309374856361,0.5695936954492746,0.6951626842811296,0.59969871175309,0.6241728363294715,0.538835776288024,0.5498587532391722,-13.229641332564807,-11.360206655227314,-11.287329545379922,-11.415298688135962,-13.272908434911745,-11.86982105640931,-10.442283193668256,-8.623848949374278,-7.877921809715341,-11.59957376571434,-0.0,1018.6401977539062,1.030234932899475,1.8330416679382324,1027.1910400390625,0.34469470381736755,0.42937061190605164,2738.75390625,1273.1241455078125,2084.792236328125,2166.8447265625,1261.41796875,-121.75059509277344,0.14583303034305573,0.3450970947742462,-148.9307403564453,0.06928522884845734,0.060772497206926346,88.23536682128906,-170.44947814941406,-96.62064361572266,-326.2440185546875,-384.56085205078125,-269.086181640625,-0.04767809063196182,0.15015697479248047,-249.93698120117188,0.012135104276239872,-0.019872156903147697,-471.8463134765625,-352.6636657714844,-669.8466186523438,-1002.9208984375,-782.970703125,-186.47474670410156,-0.018117157742381096,-0.2817375957965851,-281.77313232421875,-0.03446413576602936,-0.00753398472443223,-507.12139892578125,-233.4415283203125,-319.8992004394531,-1.7969552278518677,129.2045440673828,-398.9196472167969,0.3686520755290985,0.9816800355911255,-506.3226013183594,0.16289564967155457,0.15363460779190063,107.1860122680664,-554.6812744140625,-260.9627990722656,-767.3489990234375,-660.4681396484375,corn,30/12/2019,yes,71.0,-29.83481,-52.95044,2842,grabriel,NA,0.9274099469184875,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-52.95043822924218,-29.834810637161965]}"
00000000000000001451,-18.358134343597403,-19.200004522159045,-16.984584085467308,-19.484858794136873,-24.157434052943895,-13.20908207013422,-16.818005039022125,-14.717157055053315,-12.771216658151415,-19.015089592295656,0.5431994595734977,0.6280179310188237,0.7244665257138188,0.48306239257460354,0.5438751913781275,0.7978408222865823,0.5445949554361226,0.6003292422776999,0.5118715893903703,0.6064878791203896,-10.032887317256499,-11.891596851520092,-11.758898308715734,-9.29530586588451,-13.036175221508216,-10.520474156022418,-8.852737537839207,-8.814070503701734,-6.592957371570794,-11.573105393423914,229.06016540527344,1102.923583984375,1.3701094388961792,2.100606679916382,848.0816040039062,0.41555657982826233,0.5710175633430481,3202.05517578125,1317.04443359375,2422.350830078125,1635.866455078125,762.0172729492188,-69.60542297363281,0.5601867437362671,0.8556626439094543,-364.104736328125,0.16467028856277466,0.23346063494682312,687.311767578125,-163.74984741210938,330.938720703125,-702.500244140625,-758.4542236328125,-85.72418212890625,0.40027615427970886,0.27144068479537964,-466.2296447753906,0.0809297263622284,0.16682308912277222,166.41152954101562,-199.9282684326172,-229.55311584472656,-1773.13720703125,-1407.1214599609375,-89.68265533447266,-0.04557120054960251,-0.020673705264925957,-66.74185943603516,-0.01778184436261654,-0.018986737355589867,-217.6785888671875,-95.13277435302734,-21.20465087890625,371.6280822753906,324.14105224609375,-310.1621398925781,0.5682109594345093,0.9932547807693481,-588.102783203125,0.18298397958278656,0.23681122064590454,351.2216491699219,-448.8239440917969,-82.82354736328125,-1112.0130615234375,-971.9757080078125,corn,30/12/2019,yes,77.0,-29.83708,-52.94764,2843,grabriel,NA,1.4151537418365479,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-52.94763791378062,-29.83708031959818]}"
00000000000000001452,-16.83431347811928,-20.05910114177805,-17.98418548053367,-19.57630843966425,-22.122894598218668,-14.242460422228396,-17.82093425185048,-14.47495508092965,-13.29923611209757,-20.9961819424557,0.6968315428293509,0.6479510064065271,0.6811944098392037,0.6034175224878907,0.6490855546102455,0.8001015000850744,0.5992882056288055,0.6190367054294066,0.6131364790835718,0.5667070673017739,-11.599172908436284,-12.749069004527193,-12.13064532010305,-11.533442890596826,-13.960034039706064,-11.321060529343496,-10.767763066769726,-8.568747758932968,-8.039567915403854,-12.065724580571802,180.0,764.2191162109375,1.8254531621932983,2.7408628463745117,389.6907653808594,0.5397489666938782,0.7608345746994019,3111.017578125,913.4043579101562,2448.0927734375,969.769287109375,153.00091552734375,-271.6960144042969,0.7056190371513367,1.1248066425323486,-511.16461181640625,0.212258979678154,0.2941020727157593,525.1304321289062,-339.4235534667969,285.6111145019531,-1044.5509033203125,-1042.5595703125,-453.92608642578125,1.0214126110076904,1.2846977710723877,-932.8743286132812,0.24952463805675507,0.4257420599460602,320.8558654785156,-576.3319702148438,102.7070083618164,-2502.4189453125,-2115.611083984375,48.18028259277344,-0.4109981060028076,-0.7462193369865417,113.42665100097656,-0.11509444564580917,-0.1712866723537445,-658.1743774414062,-43.601959228515625,-437.96533203125,509.656494140625,586.6792602539062,-316.3359069824219,0.6906889081001282,1.2980566024780273,-582.0076293945312,0.2294335812330246,0.28787240386009216,484.92681884765625,-476.565673828125,135.360107421875,-1308.153564453125,-1134.3922119140625,corn,30/12/2019,yes,87.0,-29.82085,-52.96147,2844,grabriel,NA,0.9274099469184875,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-52.96147004524841,-29.82084919176363]}"
00000000000000001453,-19.3969191243352,-20.908455493111664,-19.487757836671808,-19.96122385672442,-23.696319952525137,-16.985054074844644,-17.676000228676582,-16.850778332988206,-15.144699769693442,-18.6678208140698,0.5512986295504898,0.47219824986987946,0.5569348197721947,0.4757006272693908,0.5741020824652008,0.5871645772926605,0.6023230788422207,0.5859465241896036,0.5173426661484142,0.5838177077295619,-10.725631611648362,-9.934466021855581,-10.751219668467302,-9.434870739231112,-13.234035225169404,-9.695365225394784,-10.363173321595054,-9.655503608320654,-7.920900251875398,-10.742690618069362,300.0392761230469,879.5115356445312,1.6201322078704834,2.607370615005493,568.7713623046875,0.4954482316970825,0.6752209067344666,3377.141845703125,1076.20703125,2548.4443359375,1455.6827392578125,604.4641723632812,-404.9202880859375,0.5190680027008057,0.7954168915748596,-619.2462768554688,0.14965301752090454,0.21633468568325043,149.77993774414062,-451.0489501953125,-71.21650695800781,-767.9337158203125,-818.0629272460938,-315.6917419433594,0.5440894365310669,0.6024774312973022,-658.3421020507812,0.10549753159284592,0.22675350308418274,338.0286865234375,-291.2626953125,64.4529037475586,-1535.9573974609375,-1194.3980712890625,51.17011260986328,-0.12770770490169525,-0.3125142455101013,43.65650939941406,-0.03212995454668999,-0.05320293456315994,-462.2283630371094,-82.18083190917969,-246.50807189941406,206.2613067626953,264.43084716796875,-356.9957580566406,0.5124658346176147,0.9714103937149048,-582.8864135742188,0.16671381890773773,0.21357840299606323,299.2615966796875,-472.0000305175781,-122.53487396240234,-968.8079833984375,-835.8164672851562,corn,30/12/2019,yes,63.0,-29.84249,-52.92337,2845,grabriel,NA,3.7004125118255615,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-52.92337148584777,-29.842489209176005]}"
00000000000000001454,-18.281799758425464,-17.745397281763935,-16.61362805339707,-16.80429466494669,-21.567912986864226,-16.592708944233756,-17.721943545638673,-15.366920584685587,-15.562822034322032,-16.9425346924696,0.6727570710825419,0.6271799287804447,0.6735704418824617,0.7187676988488538,0.674896914517199,0.7001959020955433,0.5189996059746991,0.6337292145150528,0.5243241547309392,0.5454242723465396,-12.188435661086213,-11.094858349715006,-11.1360423634613,-11.923684051156096,-14.167325809300417,-11.806337125947778,-9.144393102255279,-9.554542193462291,-7.826095708321974,-9.223169559211229,49.061031341552734,1061.82763671875,1.3010917901992798,1.8308539390563965,853.4131469726562,0.4000283479690552,0.5422850847244263,2753.16259765625,1170.3447265625,2131.59326171875,1633.0582275390625,862.5139770507812,-237.34552001953125,0.36243611574172974,0.4495304822921753,-400.9403991699219,0.11265408992767334,0.1510723978281021,-38.28818130493164,-365.732177734375,-174.1168212890625,-811.6560668945312,-656.4656982421875,-76.4886474609375,0.24291583895683289,0.00890139490365982,-292.9654541015625,0.041584230959415436,0.10127867758274078,-310.8571472167969,-254.8147430419922,-451.155517578125,-1589.0166015625,-1027.4830322265625,-133.8960723876953,-0.005594890099018812,-0.034847863018512726,-171.7626495361328,-1.5872418589424342E-4,-0.002332765841856599,-243.97145080566406,-163.98521423339844,-143.0,330.1453552246094,227.2168731689453,-289.6357116699219,0.45280715823173523,0.7505860924720764,-493.06793212890625,0.15087038278579712,0.1887315809726715,67.92082977294922,-457.5005798339844,-182.02565002441406,-1067.1871337890625,-793.4180297851562,corn,30/12/2019,yes,64.0,-29.83992,-52.92717,2846,grabriel,NA,1.4151784181594849,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-52.9271706399453,-29.839920766969218]}"
00000000000000001455,-16.598682329623756,-18.923970768171095,-18.879433224096147,-18.141446888799123,-23.111769344362518,-13.503102489465942,-19.374725656558375,-15.649818063103803,-13.988506348017932,-19.28541733014614,0.7300147007605858,0.6342920915220861,0.5769484964537047,0.5866552792692602,0.5710800178768798,0.7431035643293986,0.6008945019216358,0.5859456577602643,0.5286210350389673,0.5970517033520675,-12.117383635878019,-12.04895520959025,-10.711106847719032,-10.663990021876758,-13.226619002618193,-9.998629610065006,-11.643149361758686,-8.948414321094486,-7.292131367178985,-11.503287337659646,49.06071853637695,1143.9403076171875,1.116705298423767,1.7244786024093628,1048.925048828125,0.3282783627510071,0.46541231870651245,2907.948974609375,1461.159423828125,2276.08056640625,1955.2855224609375,1101.05712890625,60.29573440551758,0.2011221945285797,0.2939332127571106,-28.117998123168945,0.055937375873327255,0.08381602168083191,362.2835998535156,70.3003158569336,182.32537841796875,-333.7060546875,-362.4344177246094,-47.99911880493164,-0.06467952579259872,-0.3511766493320465,-105.50279235839844,-0.08312568813562393,-0.026948053389787674,-415.7801513671875,80.87462615966797,-487.34063720703125,-1050.8526611328125,-718.9873046875,-129.19180297851562,0.05956681817770004,0.06696894764900208,-208.79449462890625,0.03407254442572594,0.024834465235471725,-222.03176879882812,-277.08551025390625,-119.13250732421875,64.51699829101562,116.5283203125,-226.28329467773438,0.3183143138885498,0.7188701629638672,-341.8159484863281,0.11329573392868042,0.1326613426208496,207.47735595703125,-289.64404296875,-82.032958984375,-661.6632690429688,-569.5375366210938,corn,30/12/2019,yes,81.0,-29.83873,-52.94962,2847,grabriel,NA,1.415169358253479,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-52.94962221374939,-29.838730186987952]}"
00000000000000001456,-18.61918680952134,-24.022605885379463,-17.327279168009753,-20.438363564543742,-22.514600361096022,-19.885201437131613,-20.550683261136548,-17.193445446752577,-14.72689260009614,-23.12133932651624,0.6478015432856012,0.5339207520619278,0.6082564403705341,0.6153474539735028,0.5980314551098262,0.6008048574765117,0.5869329001593394,0.6178202187282177,0.48216593769217914,0.5033323990010432,-12.036061918728914,-12.686779448544048,-10.5741668735066,-12.40752710196909,-13.181722065343276,-12.442759639153927,-12.136036713976722,-10.531001741503925,-6.881544892207666,-11.562696090011727,42.69902420043945,1353.1214599609375,1.0728108882904053,1.8148398399353027,1338.8724365234375,0.34354403614997864,0.44711214303970337,3256.40869140625,1673.963623046875,2585.90234375,2633.44287109375,1550.0933837890625,307.82427978515625,0.294039785861969,0.5114725232124329,224.73065185546875,0.08884520083665848,0.12253369390964508,962.5465087890625,370.90899658203125,782.4468383789062,-256.343994140625,-317.9987487792969,262.2126159667969,0.09429189562797546,0.4101065993309021,288.05242919921875,0.015678735449910164,0.03928611800074577,662.3714599609375,398.52191162109375,272.8438415527344,-43.892494201660156,-147.1027374267578,5.843276500701904,-0.03867282718420029,-0.29548388719558716,-48.07512283325195,-0.013679863885045052,-0.016111284494400024,-195.2204132080078,-62.7478141784668,24.112812042236328,115.15619659423828,222.64305114746094,106.07722473144531,0.45398566126823425,0.8752801418304443,-95.78189086914062,0.16889537870883942,0.18919792771339417,843.9459838867188,-25.513452529907227,430.0142822265625,-802.3025512695312,-701.597900390625,corn,30/12/2019,yes,103.0,-29.89044,-52.96624,2848,grabriel,NA,6.284768581390381,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-52.966241283375595,-29.89043792280371]}"
00000000000000001457,-18.112303542435694,-22.243847189271044,-19.872481098856163,-18.04052229425562,-22.58152848750469,-14.700947930246558,-16.406909128508566,-16.15061601844275,-14.967995142936608,-20.773050296538948,0.752974989658178,0.6134992060728521,0.5697612872064827,0.6165960830616256,0.6319400998876074,0.9285169705509921,0.5326462566523535,0.697734589266666,0.5271461345364609,0.6505457921673512,-13.716455694094611,-13.562687285029273,-11.382825247672038,-11.18993481668031,-14.328771606268566,-13.063293204722193,-8.74015758978055,-10.826940200176095,-7.820479017630095,-12.749205366837218,229.07469177246094,1255.401611328125,0.9952265620231628,1.483063817024231,1208.4237060546875,0.28987807035446167,0.41477516293525696,2994.9384765625,1610.491455078125,2342.609130859375,2093.96484375,1110.8988037109375,3.93377947807312,0.23619218170642853,0.3134259581565857,-87.77216339111328,0.05907802656292915,0.09843089431524277,390.7999572753906,43.131561279296875,210.09088134765625,-368.4540100097656,-474.8255615234375,144.09707641601562,-0.11055798828601837,-0.43413209915161133,142.1874237060547,-0.09614542126655579,-0.04608782380819321,90.66975402832031,355.3518981933594,-142.51071166992188,-690.9489135742188,-605.8838500976562,-150.86676025390625,-0.06268381327390671,-0.15951970219612122,-235.51699829101562,-0.008674695156514645,-0.02611045353114605,-574.853759765625,-339.3868713378906,-321.8887023925781,-146.31382751464844,9.740225791931152,-23.453372955322266,0.1039448007941246,0.2564269006252289,-74.03694915771484,0.0394216813147068,0.04331299662590027,227.15774536132812,-49.56963348388672,-52.47593688964844,-568.776611328125,-510.4775695800781,corn,30/12/2019,yes,113.0,-29.88816,-53.01938,2849,grabriel,NA,1.4155672788619995,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-53.01938039062951,-29.888159322165404]}"
00000000000000001458,-19.46186322579873,-20.666364603292084,-17.678718800904697,-20.91013199295829,-24.405342605241827,-15.193033716185766,-19.09606691217788,-15.156024363090618,-14.8471961974555,-18.320343864161188,0.5673496641460656,0.5452036849580311,0.631068430397968,0.5472408751011769,0.5977890185887872,0.7373612096268374,0.5403705119166242,0.5860666046349322,0.43162009419359587,0.6214995683538025,-11.00744484230521,-11.235379378310324,-11.116400172699526,-11.390124760301156,-14.306374188761001,-11.175856024500481,-10.25821755347209,-8.608396558580974,-6.319851534400941,-11.351849051603576,338.9798278808594,1190.5125732421875,1.356092095375061,2.0748212337493896,1008.5540771484375,0.4093775153160095,0.565182089805603,3276.07080078125,1441.2001953125,2673.66162109375,1979.503173828125,1078.62255859375,-92.1904067993164,0.4400157928466797,0.6831408143043518,-261.1148376464844,0.13325846195220947,0.18338371813297272,473.1666564941406,-132.1210479736328,302.7649230957031,-547.439697265625,-575.2149047851562,119.3070297241211,0.35621878504753113,0.35648953914642334,-101.59855651855469,0.06555059552192688,0.14846374094486237,448.63958740234375,118.72799682617188,314.7767333984375,-1081.1229248046875,-774.8445434570312,-313.12127685546875,0.01993473432958126,0.014332235790789127,-356.82525634765625,0.015853120014071465,0.008318795822560787,-514.236083984375,-407.3936462402344,-433.7633972167969,12.003148078918457,-17.696168899536133,-187.5020294189453,0.484153151512146,0.9302401542663574,-379.3248596191406,0.15238304436206818,0.20177142322063446,505.70758056640625,-242.22540283203125,214.09515380859375,-751.7908325195312,-693.4700317382812,corn,30/12/2019,yes,49.0,-29.8363,-52.92361,2850,grabriel,NA,2.9781501293182373,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-52.92360781820361,-29.836299976913818]}"
